evento,divipola,municipio,departamento,fecha
INCENDIO DE COBERTURA VEGETAL,25815,TOCAIMA,CUNDINAMARCA,2019-01-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50001,VILLAVICENCIO,META,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76895,ZARZAL,VALLE DEL CAUCA,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76828,TRUJILLO,VALLE DEL CAUCA,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76001,CALI,VALLE DEL CAUCA,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73001,IBAGUE,TOLIMA,2019-01-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73555,PLANADAS,TOLIMA,2019-01-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,70717,SAN PEDRO,SUCRE,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68575,PUERTO WILCHES,SANTANDER,2019-01-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68655,SABANA DE TORRES,SANTANDER,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19698,SANTANDER DE QUILICHAO,CAUCA,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,44078,BARRANCAS,LA GUAJIRA,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25099,BOJACA,CUNDINAMARCA,2019-01-21T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25099,BOJACA,CUNDINAMARCA,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50251,EL CASTILLO,META,2019-01-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50400,LEJANIAS,META,2019-01-20T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20383,LA GLORIA,CESAR,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20400,LA JAGUA DE IBIRICO,CESAR,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50001,VILLAVICENCIO,META,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50251,EL CASTILLO,META,2019-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50577,PUERTO LLERAS,META,2019-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50577,PUERTO LLERAS,META,2019-01-16T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50313,GRANADA,META,2019-01-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50350,LA MACARENA,META,2019-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-15T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50318,GUAMAL,META,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50313,GRANADA,META,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50313,GRANADA,META,2019-01-11T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15696,SANTA SOFIA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15407,VILLA DE LEYVA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,44279,FONSECA,LA GUAJIRA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47001,SANTA MARTA,MAGDALENA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47001,SANTA MARTA,MAGDALENA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25740,SIBATE,CUNDINAMARCA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25001,AGUA DE DIOS,CUNDINAMARCA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52250,EL CHARCO,NARIÑO,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15763,SOTAQUIRA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,66075,BALBOA,RISARALDA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50124,CABUYARO,META,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47053,ARACATACA,MAGDALENA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47555,PLATO,MAGDALENA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,23678,SAN CARLOS,CORDOBA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68547,PIEDECUESTA,SANTANDER,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68755,SOCORRO,SANTANDER,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20710,SAN ALBERTO,CESAR,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85230,OROCUE,CASANARE,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68615,RIONEGRO,SANTANDER,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50124,CABUYARO,META,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20013,AGUSTIN CODAZZI,CESAR,2019-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47980,ZONA BANANERA,MAGDALENA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5576,PUEBLORRICO,ANTIOQUIA,2019-01-23T00:00:00.000
VENDAVAL,68572,PUENTE NACIONAL,SANTANDER,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25488,NILO,CUNDINAMARCA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50110,BARRANCA DE UPIA,META,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76364,JAMUNDI,VALLE DEL CAUCA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5038,ANGOSTURA,ANTIOQUIA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68575,PUERTO WILCHES,SANTANDER,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15162,CERINZA,BOYACA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15814,TOCA,BOYACA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15646,SAMACA,BOYACA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15367,JENESANO,BOYACA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15600,RAQUIRA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15097,BOAVITA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15272,FIRAVITOBA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15187,CHIVATA,BOYACA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25317,GUACHETA,CUNDINAMARCA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15407,VILLA DE LEYVA,BOYACA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15476,MOTAVITA,BOYACA,2019-01-19T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15778,SUTATENZA,BOYACA,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47288,FUNDACION,MAGDALENA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76001,CALI,VALLE DEL CAUCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76497,OBANDO,VALLE DEL CAUCA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,63548,PIJAO,QUINDIO,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25535,PASCA,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25743,SILVANIA,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25183,CHOCONTA,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25035,ANAPOIMA,CUNDINAMARCA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25398,LA PEÑA,CUNDINAMARCA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5088,BELLO,ANTIOQUIA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5501,OLAYA,ANTIOQUIA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25754,SOACHA,CUNDINAMARCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25754,SOACHA,CUNDINAMARCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25772,SUESCA,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25524,PANDI,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25328,GUAYABAL DE SIQUIMA,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,44650,SAN JUAN DEL CESAR,LA GUAJIRA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,19355,INZA,CAUCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47001,SANTA MARTA,MAGDALENA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15599,RAMIRIQUI,BOYACA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47189,CIENAGA,MAGDALENA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85230,OROCUE,CASANARE,2019-01-27T00:00:00.000
VENDAVAL,25805,TIBACUY,CUNDINAMARCA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25372,JUNIN,CUNDINAMARCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25372,JUNIN,CUNDINAMARCA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68444,MATANZA,SANTANDER,2019-01-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47745,SITIONUEVO,MAGDALENA,2019-01-28T00:00:00.000
MOVIMIENTO EN MASA,52560,POTOSI,NARIÑO,2019-01-29T00:00:00.000
INUNDACION,52696,SANTA BARBARA,NARIÑO,2019-01-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68444,MATANZA,SANTANDER,2019-01-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68081,BARRANCABERMEJA,SANTANDER,2019-01-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47053,ARACATACA,MAGDALENA,2019-01-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68245,EL GUACAMAYO,SANTANDER,2019-01-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50350,LA MACARENA,META,2019-01-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50325,MAPIRIPAN,META,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50689,SAN MARTIN,META,2019-01-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5154,CAUCASIA,ANTIOQUIA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50689,SAN MARTIN,META,2019-01-29T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20400,LA JAGUA DE IBIRICO,CESAR,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,13657,SAN JUAN NEPOMUCENO,BOLIVAR,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68861,VELEZ,SANTANDER,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,81794,TAME,ARAUCA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47053,ARACATACA,MAGDALENA,2019-01-30T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68895,ZAPATOCA,SANTANDER,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47053,ARACATACA,MAGDALENA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,99001,PUERTO CARREÑO,VICHADA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47980,ZONA BANANERA,MAGDALENA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50124,CABUYARO,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76001,CALI,VALLE DEL CAUCA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20250,EL PASO,CESAR,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5495,NECHI,ANTIOQUIA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41359,ISNOS,HUILA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47745,SITIONUEVO,MAGDALENA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47980,ZONA BANANERA,MAGDALENA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,13248,EL GUAMO,BOLIVAR,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,15187,CHIVATA,BOYACA,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,8638,SABANALARGA,ATLANTICO,2019-01-28T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25126,CAJICA,CUNDINAMARCA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25178,CHIPAQUE,CUNDINAMARCA,2019-01-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25290,FUSAGASUGA,CUNDINAMARCA,2019-01-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25402,LA VEGA,CUNDINAMARCA,2019-01-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25491,NOCAIMA,CUNDINAMARCA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25572,PUERTO SALGAR,CUNDINAMARCA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25572,PUERTO SALGAR,CUNDINAMARCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25123,CACHIPAY,CUNDINAMARCA,2019-01-18T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25815,TOCAIMA,CUNDINAMARCA,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41016,AIPE,HUILA,2019-01-08T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50577,PUERTO LLERAS,META,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47030,ALGARROBO,MAGDALENA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41306,GIGANTE,HUILA,2019-01-27T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41306,GIGANTE,HUILA,2019-01-17T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41001,NEIVA,HUILA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,41797,TESALIA,HUILA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47555,PLATO,MAGDALENA,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25736,SESQUILE,CUNDINAMARCA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25772,SUESCA,CUNDINAMARCA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20770,SAN MARTIN,CESAR,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85230,OROCUE,CASANARE,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25322,GUASCA,CUNDINAMARCA,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25326,GUATAVITA,CUNDINAMARCA,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50683,SAN JUAN DE ARAMA,META,2019-02-02T00:00:00.000
INUNDACION,25386,LA MESA,CUNDINAMARCA,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76001,CALI,VALLE DEL CAUCA,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85230,OROCUE,CASANARE,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,20250,EL PASO,CESAR,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50330,MESETAS,META,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50689,SAN MARTIN,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50226,CUMARAL,META,2019-02-01T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68655,SABANA DE TORRES,SANTANDER,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25224,CUCUNUBA,CUNDINAMARCA,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25151,CAQUEZA,CUNDINAMARCA,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25151,CAQUEZA,CUNDINAMARCA,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25297,GACHETA,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25299,GAMA,CUNDINAMARCA,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50124,CABUYARO,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50226,CUMARAL,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50577,PUERTO LLERAS,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50683,SAN JUAN DE ARAMA,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50400,LEJANIAS,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,85139,MANI,CASANARE,2019-02-02T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50689,SAN MARTIN,META,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68533,PARAMO,SANTANDER,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,76233,DAGUA,VALLE DEL CAUCA,2019-01-31T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47053,ARACATACA,MAGDALENA,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50590,PUERTO RICO,META,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25845,UNE,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25845,UNE,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25200,COGUA,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25279,FOMEQUE,CUNDINAMARCA,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25183,CHOCONTA,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25436,MANTA,CUNDINAMARCA,2019-02-03T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,25843,UBATE,CUNDINAMARCA,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50689,SAN MARTIN,META,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,23672,SAN ANTERO,CORDOBA,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68162,CERRITO,SANTANDER,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68209,CONFINES,SANTANDER,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73555,PLANADAS,TOLIMA,2019-01-25T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73449,MELGAR,TOLIMA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73124,CAJAMARCA,TOLIMA,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,73168,CHAPARRAL,TOLIMA,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,70215,COROZAL,SUCRE,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,70742,SAN LUIS DE SINCE,SUCRE,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,70742,SAN LUIS DE SINCE,SUCRE,2019-01-22T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47555,PLATO,MAGDALENA,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50573,PUERTO LOPEZ,META,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50251,EL CASTILLO,META,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,99001,PUERTO CARREÑO,VICHADA,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,47745,SITIONUEVO,MAGDALENA,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68418,LOS SANTOS,SANTANDER,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68406,LEBRIJA,SANTANDER,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,68615,RIONEGRO,SANTANDER,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54174,CHITAGA,NORTE DE SANTANDER,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,66687,SANTUARIO,RISARALDA,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,54518,PAMPLONA,NORTE DE SANTANDER,2019-01-26T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50568,PUERTO GAITAN,META,2019-02-04T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,5842,URAMITA,ANTIOQUIA,2019-02-05T00:00:00.000
VENDAVAL,63470,MONTENEGRO,QUINDIO,2019-02-05T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52240,CHACHAGUI,NARIÑO,2019-01-23T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,52240,CHACHAGUI,NARIÑO,2019-01-24T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-02-06T00:00:00.000
INCENDIO DE COBERTURA VEGETAL,50006,ACACIAS,META,2019-02-06T00:00:00.000
